utc_timestamp,cet_cest_timestamp,DE_price_day_ahead,DE_solar_generation_actual,DE_wind_generation_actual,DE_wind_onshore_generation_actual,FR_solar_generation_actual,FR_wind_onshore_generation_actual,FR_price_day_ahead,SE_price_day_ahead,SE_wind_generation_actual,DE_generation,FR_generation,SE_generation
2017-06-24T03:00:00Z,2017-06-24T05:00:00+0200,19.99,178,13420,10140,-1,2036,18.37,20.28,1704.360044,43671.04082,36819,9279
2017-06-24T04:00:00Z,2017-06-24T06:00:00+0200,22.09,1532,13639,10320,12,2066,14.54,19.99,1744.878913,46143.13265,37997,9746
2017-06-24T05:00:00Z,2017-06-24T07:00:00+0200,24.53,4338,14115,10664,240,2052,10.5,22.09,1816.373666,49797.15306,40214,10318
2017-06-24T06:00:00Z,2017-06-24T08:00:00+0200,25.66,8026,15614,12189,843,1872,11.94,23.75,1935.408599,53717.18367,43183,10943
2017-06-24T07:00:00Z,2017-06-24T09:00:00+0200,24.8,11704,17869,14620,1722,1978,13.85,24.03,2088.615543,56532.59184,45505,11276
2017-06-24T08:00:00Z,2017-06-24T10:00:00+0200,22,14971,19869,16638,2590,2074,18.13,23.93,2340.846123,58297.5,46684,11514
2017-06-24T09:00:00Z,2017-06-24T11:00:00+0200,11.82,17030,21134,18030,3238,2276,18.05,22.88,2515.61729,59058.96939,48049,11527
2017-06-24T10:00:00Z,2017-06-24T12:00:00+0200,11.79,18557,22149,19184,3596,2494,16.09,22.37,2740.25633,58015.20408,49321,11496
2017-06-24T11:00:00Z,2017-06-24T13:00:00+0200,10.32,19520,22720,19751,3885,2585,16.55,22.14,2917.658362,56208.9898,47211,11420
2017-06-24T12:00:00Z,2017-06-24T14:00:00+0200,7.38,19550,22463,19618,3941,2656,14.95,21.42,2963.596561,54655.29592,46279,11320
2017-06-24T13:00:00Z,2017-06-24T15:00:00+0200,9.77,18150,22120,19095,3824,2674,13.97,20.6,3018.291634,53806.63265,45179,11360
2017-06-24T14:00:00Z,2017-06-24T16:00:00+0200,12.64,15287,21966,18997,3340,2706,8.96,19.68,3071.11784,53247.18367,44280,11491
2017-06-24T15:00:00Z,2017-06-24T17:00:00+0200,20.31,11236,19900,17286,2740,2770,9.99,19.41,3012.705613,53755.80612,44519,11499
2017-06-24T16:00:00Z,2017-06-24T18:00:00+0200,29.59,7045,17881,15632,2015,2850,12.06,22.07,3093.325866,53751.9898,45175,11393
2017-06-24T17:00:00Z,2017-06-24T19:00:00+0200,31.07,3332,15282,13117,1224,2858,18.28,23.57,3097.37017,52596.60204,43987,11254
2017-06-24T18:00:00Z,2017-06-24T20:00:00+0200,29.82,1004,12212,10101,522,2736,23.55,23.78,2950.674933,50256.78571,42058,11030
2017-06-24T19:00:00Z,2017-06-24T21:00:00+0200,31.38,60,10480,8476,115,2380,29.21,23.69,2743.98624,48964.77551,42270,10945
2017-06-24T20:00:00Z,2017-06-24T22:00:00+0200,31.94,0,9692,7777,-1,2226,33.94,23.74,2779.993658,48033.44898,47309,10789
2017-06-24T21:00:00Z,2017-06-24T23:00:00+0200,29.75,0,9174,7177,-1,2491,35.21,23.87,2895.737065,45389.52041,46020,10391
2017-06-24T22:00:00Z,2017-06-25T00:00:00+0200,28.06,0,8921,6774,-1,2834,38.91,23.49,2905.186308,42623.79592,40721,10017
2017-06-24T23:00:00Z,2017-06-25T01:00:00+0200,23.59,0,9040,6739,-1,3061,37.96,23.95,2687.208476,40688.54082,39186,9768
2017-06-25T00:00:00Z,2017-06-25T02:00:00+0200,20.79,0,9360,7042,-1,3146,36.65,23.03,2579.204599,39523.73469,36607,9609
2017-06-25T01:00:00Z,2017-06-25T03:00:00+0200,18.25,0,9989,7906,-1,3258,30.8,20.79,2394.840445,38734.79592,34848,9416
2017-06-25T02:00:00Z,2017-06-25T04:00:00+0200,14.45,1,10638,8599,-1,3180,28.03,18.25,2181.075067,38376.96939,34276,9394
2017-06-25T03:00:00Z,2017-06-25T05:00:00+0200,10.25,190,11760,9412,-1,3012,26.16,14.45,2070.053138,37966.26531,33485,9682
2017-06-25T04:00:00Z,2017-06-25T06:00:00+0200,10.26,1408,12398,9868,8,2626,26.58,10.25,2113.266044,38915.92857,33729,10104
2017-06-25T05:00:00Z,2017-06-25T07:00:00+0200,17.69,3662,12307,9774,220,2462,29,10.26,2189.161276,41408.28571,35165,10689
2017-06-25T06:00:00Z,2017-06-25T08:00:00+0200,17.77,6177,13353,10775,832,2408,37.12,17.69,2254.436652,44942.85714,37721,11301
2017-06-25T07:00:00Z,2017-06-25T09:00:00+0200,16.11,8634,15962,13005,1888,2600,39.71,19.26,2396.14905,48291.92857,40325,11783
2017-06-25T08:00:00Z,2017-06-25T10:00:00+0200,13.29,11194,18264,15124,2786,2999,48.71,21.22,2572.644963,50498.44898,42024,11980
2017-06-25T09:00:00Z,2017-06-25T11:00:00+0200,13.61,13016,20126,16965,3678,2976,47.72,21.97,2889.52119,52806.65306,43627,12140
2017-06-25T10:00:00Z,2017-06-25T12:00:00+0200,11.27,13577,21112,17874,4288,2854,54.37,21.88,3105.59428,52341.83673,45123,12094
2017-06-25T11:00:00Z,2017-06-25T13:00:00+0200,7.32,13227,21296,18065,4614,2890,55.64,21.76,3164.833937,50674.78571,42609,11953
2017-06-25T12:00:00Z,2017-06-25T14:00:00+0200,0.65,12655,20516,17392,4706,2896,54,21.07,3252.965883,49397.27551,41413,11881
2017-06-25T13:00:00Z,2017-06-25T15:00:00+0200,3.3,11676,19894,17076,4609,2852,55,20.56,3238.688494,48571.56122,40615,11984
2017-06-25T14:00:00Z,2017-06-25T16:00:00+0200,8.17,10334,19003,16000,4282,2546,50.07,19.91,3308.31552,48364.87755,39890,12184
2017-06-25T15:00:00Z,2017-06-25T17:00:00+0200,17.01,7748,17714,14659,3598,2264,49.03,20.38,3262.394996,49181.38776,40490,12204
2017-06-25T16:00:00Z,2017-06-25T18:00:00+0200,21.69,4884,15912,12635,2673,2087,43.57,17.58,3280.957385,50247.21429,42391,12118
2017-06-25T17:00:00Z,2017-06-25T19:00:00+0200,29.21,2481,13316,10238,1513,2156,37.37,21.69,3153.049441,50154.80612,42872,11929
2017-06-25T18:00:00Z,2017-06-25T20:00:00+0200,33.94,775,11942,8902,528,1997,39.9,23.2,3056.416957,49574.37755,42128,11699
2017-06-25T19:00:00Z,2017-06-25T21:00:00+0200,35.21,48,11553,8325,90,1762,42.91,23.2,3038.34274,49043.07143,42424,11584
2017-06-25T20:00:00Z,2017-06-25T22:00:00+0200,38.91,0,10607,7732,0,1758,41.58,23.37,3023.171234,49451.67347,47499,11208
2017-06-25T21:00:00Z,2017-06-25T23:00:00+0200,36.21,0,10011,7309,-1,1880,40.55,23.2,3048.741623,46637.7449,45815,10660
2017-06-25T22:00:00Z,2017-06-26T00:00:00+0200,33.29,0,9476,7099,-1,1987,42.4,21.8,3035.129167,44315.59184,40355,10364
2017-06-25T23:00:00Z,2017-06-26T01:00:00+0200,30.8,0,9868,7531,-1,1662,38.62,21.86,2967.733436,42826.34694,39093,10266
2017-06-26T00:00:00Z,2017-06-26T02:00:00+0200,28.03,0,10744,8191,-1,1266,35.61,20.24,2883.598115,42152.91837,37000,10300
2017-06-26T01:00:00Z,2017-06-26T03:00:00+0200,26.16,0,11256,8640,-1,1042,30.44,17.4,2842.883619,42351.65306,35869,10126
2017-06-26T02:00:00Z,2017-06-26T04:00:00+0200,23.96,1,11126,8471,-1,880,29.09,16.91,2764.50573,43864.37755,36558,10635
2017-06-26T03:00:00Z,2017-06-26T05:00:00+0200,26.21,186,10814,8050,-1,770,29.04,16.95,2662.669431,47436.16327,38713,12212
2017-06-26T04:00:00Z,2017-06-26T06:00:00+0200,37.12,1504,10684,7772,16,796,28.65,22.36,2493.086649,56086.20408,43314,13753
2017-06-26T05:00:00Z,2017-06-26T07:00:00+0200,39.43,4579,9809,7021,241,799,29.09,26.52,2425.803585,62928.54082,47797,14412
2017-06-26T06:00:00Z,2017-06-26T08:00:00+0200,38.98,9133,10296,7944,719,580,37.51,29.38,2435.502947,66735.12245,50795,14742
2017-06-26T07:00:00Z,2017-06-26T09:00:00+0200,34.43,13495,11330,8966,1397,398,43.47,32.86,2545.143589,68169.80612,52740,14920
2017-06-26T08:00:00Z,2017-06-26T10:00:00+0200,28.85,17106,11668,9240,2164,432,46.66,32.83,2638.866306,69590.54082,53856,14894
2017-06-26T09:00:00Z,2017-06-26T11:00:00+0200,28.09,19360,11459,9080,2526,538,46.3,28.43,2795.817785,70740.97959,55176,14815
2017-06-26T10:00:00Z,2017-06-26T12:00:00+0200,27.49,20873,11420,8968,2842,510,46.69,27.91,2955.590683,70384.17347,55498,14826
2017-06-26T11:00:00Z,2017-06-26T13:00:00+0200,27.35,21433,11324,8999,2878,511,50.03,27.49,3122.913016,69887.08163,54742,14756
2017-06-26T12:00:00Z,2017-06-26T14:00:00+0200,26.2,20976,11104,8845,2922,592,48,27.35,3331.147929,68688.5102,54056,14684
2017-06-26T13:00:00Z,2017-06-26T15:00:00+0200,27.2,19552,10518,8361,2862,583,47.14,26.2,3475.612126,67512.81633,52939,14412
2017-06-26T14:00:00Z,2017-06-26T16:00:00+0200,28.03,16782,9389,7499,2477,596,45.72,27.2,3433.048113,65958.76531,51887,14319
2017-06-26T15:00:00Z,2017-06-26T17:00:00+0200,35.38,13026,8372,6553,2002,656,47.61,27.36,3370.800724,65380.19388,51353,14030
2017-06-26T16:00:00Z,2017-06-26T18:00:00+0200,39.9,8373,7508,5775,1602,835,44.56,27.47,3398.613827,64670.39796,52501,13785
2017-06-26T17:00:00Z,2017-06-26T19:00:00+0200,42.91,3965,6672,5258,956,969,45.2,26.71,3324.506033,63373.53061,50891,13468
2017-06-26T18:00:00Z,2017-06-26T20:00:00+0200,41.58,1171,5897,4601,430,982,44.95,26.71,3166.182315,60577.94898,47465,13093
2017-06-26T19:00:00Z,2017-06-26T21:00:00+0200,40.55,97,5418,4168,82,1090,43.95,26.01,3170.046842,58378.73469,46561,12759
2017-06-26T20:00:00Z,2017-06-26T22:00:00+0200,42.4,0,5414,4183,0,1484,40.24,26.37,3278.337991,56493.5,51244,12285
2017-06-26T21:00:00Z,2017-06-26T23:00:00+0200,38.46,0,4852,3743,-1,1748,38.23,25.86,3311.742244,52374.42857,49137,11701
2017-06-26T22:00:00Z,2017-06-27T00:00:00+0200,31.07,0,4762,3809,-1,1734,41.69,23.29,3306.32197,49230.04082,43335,11371
2017-06-26T23:00:00Z,2017-06-27T01:00:00+0200,30.07,0,4582,3807,-1,1655,39.23,23.21,3330.740812,47332.54082,42218,11276
2017-06-27T00:00:00Z,2017-06-27T02:00:00+0200,29.09,0,4297,3636,-1,1520,42.05,22.9,3365.252144,46112.88776,40169,11105
2017-06-27T01:00:00Z,2017-06-27T03:00:00+0200,29.04,0,3815,3307,-1,1436,32.1,22.59,3300.045415,46152.94898,38661,10947
2017-06-27T02:00:00Z,2017-06-27T04:00:00+0200,28.69,2,3272,2862,-1,1257,27.4,22.5,3139.729623,47145.46939,39018,11548
2017-06-27T03:00:00Z,2017-06-27T05:00:00+0200,29.41,224,2793,2425,-1,1116,26.46,22.51,2905.131158,49820.40816,40655,13008
2017-06-27T04:00:00Z,2017-06-27T06:00:00+0200,37.94,1405,2278,2041,9,1040,25.96,28.7,2675.381255,57651.40816,45158,14216
2017-06-27T05:00:00Z,2017-06-27T07:00:00+0200,43.55,3748,1741,1604,229,890,27.96,33.13,2609.118781,63637.28571,49444,14627
2017-06-27T06:00:00Z,2017-06-27T08:00:00+0200,46.66,6850,1277,1171,838,554,32.76,41.37,2530.564674,66790.63265,51871,14836
2017-06-27T07:00:00Z,2017-06-27T09:00:00+0200,46.3,10326,1109,1016,1604,372,38.64,45.89,2406.702228,67747.37755,53773,15026
2017-06-27T08:00:00Z,2017-06-27T10:00:00+0200,46.69,13120,1018,920,2434,354,41.51,46.3,2308.630884,69233.93878,54819,15070
2017-06-27T09:00:00Z,2017-06-27T11:00:00+0200,48.04,15406,982,902,2926,367,41.99,46.69,2238.437609,70472.58163,56092,14855
2017-06-27T10:00:00Z,2017-06-27T12:00:00+0200,45.95,17017,1112,1028,3199,447,41.95,48.04,2309.41466,69739.29592,56147,14888
2017-06-27T11:00:00Z,2017-06-27T13:00:00+0200,44.45,17688,1281,1150,3262,563,42.7,45.95,2176.519286,69244.96939,54816,14941
2017-06-27T12:00:00Z,2017-06-27T14:00:00+0200,44.1,17364,1565,1354,3109,764,41.45,44.45,2072.220449,68044.60204,54662,14859
2017-06-27T13:00:00Z,2017-06-27T15:00:00+0200,40.15,15874,1948,1624,2960,1074,40.44,44.1,1928.905199,67001.57143,53733,14539
2017-06-27T14:00:00Z,2017-06-27T16:00:00+0200,42.53,13100,2534,1985,2490,1394,39.33,38.1,1840.060412,65769.12245,52615,14613
2017-06-27T15:00:00Z,2017-06-27T17:00:00+0200,42.6,9742,3161,2402,1994,1684,37,34.04,1738.120137,65485.60204,51937,14247
2017-06-27T16:00:00Z,2017-06-27T18:00:00+0200,43.93,5803,3824,2812,1505,1858,34.9,35.42,1668.605643,65188.87755,52731,13963
2017-06-27T17:00:00Z,2017-06-27T19:00:00+0200,43.95,2697,4554,3310,897,1601,38.4,38.7,1548.370823,64096.85714,50989,13652
2017-06-27T18:00:00Z,2017-06-27T20:00:00+0200,40.24,824,5523,4178,390,1700,38.97,38.65,1436.24732,61507.36735,47609,13251
2017-06-27T19:00:00Z,2017-06-27T21:00:00+0200,37.98,48,7116,5770,82,1754,40,33.15,1425.153912,59320.30612,46674,12898
2017-06-27T20:00:00Z,2017-06-27T22:00:00+0200,32.62,0,8876,7331,0,1384,38.95,31.97,1443.959516,56893.78571,50669,12363
2017-06-27T21:00:00Z,2017-06-27T23:00:00+0200,27.3,0,10419,8486,-1,1395,35.61,29.78,1513.955011,52651.71429,48409,11796
2017-06-27T22:00:00Z,2017-06-28T00:00:00+0200,28.77,0,11381,9021,-1,1594,35.92,27.3,1677.441821,49604.9898,42712,11413
2017-06-27T23:00:00Z,2017-06-28T01:00:00+0200,27.35,0,11848,9409,-1,1616,34.04,28.77,1679.428791,47815.87755,41601,11306
2017-06-28T00:00:00Z,2017-06-28T02:00:00+0200,26.38,0,12200,9812,-1,1590,32.42,27.35,1686.385759,46705.95918,39532,11180
2017-06-28T01:00:00Z,2017-06-28T03:00:00+0200,26.02,0,12372,9888,-1,1611,30.59,26.02,1717.040894,46708.90816,38016,11041
2017-06-28T02:00:00Z,2017-06-28T04:00:00+0200,25.96,2,12644,9889,-1,1870,29.94,25.4,1537.164249,47660.60204,38301,11419
2017-06-28T03:00:00Z,2017-06-28T05:00:00+0200,27.96,222,12913,10037,-1,2152,29.03,25.34,1342.167814,50633.70408,40209,12751
2017-06-28T04:00:00Z,2017-06-28T06:00:00+0200,32.76,1487,13187,9909,6,2396,29.05,27.96,1166.363255,58364.02041,44164,14045
2017-06-28T05:00:00Z,2017-06-28T07:00:00+0200,38.64,3659,11809,8494,166,2524,30.12,32.76,893.344858,64460.58163,48501,14649
2017-06-28T06:00:00Z,2017-06-28T08:00:00+0200,41.51,6455,11394,7848,596,2533,33.95,38.64,675.946305,67659.59184,51114,14830
2017-06-28T07:00:00Z,2017-06-28T09:00:00+0200,41.99,9237,11824,8072,1342,2468,41.9,41.51,610.425319,69083.34694,52993,15019
2017-06-28T08:00:00Z,2017-06-28T10:00:00+0200,41.95,12101,12435,8664,2074,2306,46.96,41.99,645.332201,70603.08163,53854,15093
2017-06-28T09:00:00Z,2017-06-28T11:00:00+0200,42.7,14348,12890,9004,2582,2034,47.53,41.95,750.466858,71922,54813,14896
2017-06-28T10:00:00Z,2017-06-28T12:00:00+0200,41.45,15748,13545,9599,2782,1828,47.53,42.7,901.071896,71244.0102,54790,14857
2017-06-28T11:00:00Z,2017-06-28T13:00:00+0200,38.97,16100,13291,9361,3052,1934,47.81,43.58,1032.554417,70349.88776,53602,14717
2017-06-28T12:00:00Z,2017-06-28T14:00:00+0200,36.57,16071,12880,8994,3236,1962,45.99,39.92,1131.317758,69234.73469,52704,14417
2017-06-28T13:00:00Z,2017-06-28T15:00:00+0200,33.79,15088,12057,8112,3086,1846,45.2,36.57,1243.054243,68227.30612,51444,14108
2017-06-28T14:00:00Z,2017-06-28T16:00:00+0200,34.9,12488,11270,7303,2800,2242,41.71,33.79,1310.02865,66829.54082,50612,14046
2017-06-28T15:00:00Z,2017-06-28T17:00:00+0200,38.4,9214,10356,6510,2370,2690,39.17,34.9,1342.062938,66278.63265,49873,13716
2017-06-28T16:00:00Z,2017-06-28T18:00:00+0200,38.97,5900,9491,5998,1750,2588,38.28,38.4,1447.773277,65508.35714,50791,13456
2017-06-28T17:00:00Z,2017-06-28T19:00:00+0200,40,2992,8908,5524,1048,2349,38.23,38.97,1598.364805,64355.91837,49222,13222
2017-06-28T18:00:00Z,2017-06-28T20:00:00+0200,38.95,976,8168,4852,382,2192,38.94,39.04,1720.072121,61653.81633,45783,12896
2017-06-28T19:00:00Z,2017-06-28T21:00:00+0200,35.61,69,7726,4446,84,1786,39.01,33.32,1861.732626,59337.09184,45254,12585
2017-06-28T20:00:00Z,2017-06-28T22:00:00+0200,35.92,0,7080,4212,0,1497,35.52,28.71,2115.597107,56997.72449,49563,11982
2017-06-28T21:00:00Z,2017-06-28T23:00:00+0200,31.24,0,5969,3955,-1,1871,34.99,28.09,2283.843838,52561.29592,47640,11378
2017-06-28T22:00:00Z,2017-06-29T00:00:00+0200,32.42,0,4941,3449,-1,2504,39.71,24.08,2214.324422,49222.28571,42026,11084
2017-06-28T23:00:00Z,2017-06-29T01:00:00+0200,30.59,0,4851,3529,-1,2634,34.71,22.23,2208.620427,47179.17347,40851,10978
2017-06-29T00:00:00Z,2017-06-29T02:00:00+0200,29.94,0,4628,3394,-1,2636,29.29,21.82,2241.826612,46088.73469,38548,10937
2017-06-29T01:00:00Z,2017-06-29T03:00:00+0200,29.03,0,4482,3383,-1,2856,29.01,21.77,2291.282491,46036.81633,37267,10902
2017-06-29T02:00:00Z,2017-06-29T04:00:00+0200,29.05,1,4296,3384,-1,2836,28.06,21.81,2252.463624,46722.27551,37731,11306
2017-06-29T03:00:00Z,2017-06-29T05:00:00+0200,30.12,142,3968,3352,-1,2732,27,21.86,2186.926647,49669.56122,39434,12769
2017-06-29T04:00:00Z,2017-06-29T06:00:00+0200,33.95,981,4003,3582,9,2548,25.58,22.74,2187.197917,57470.95918,43717,14023
2017-06-29T05:00:00Z,2017-06-29T07:00:00+0200,41.9,2404,4032,3854,221,2420,28,31.5,2236.761781,63585.17347,47982,14617
2017-06-29T06:00:00Z,2017-06-29T08:00:00+0200,46.96,4066,3983,3904,725,2426,31.96,40.11,2299.700544,66622.93878,50385,14767
2017-06-29T07:00:00Z,2017-06-29T09:00:00+0200,47.53,5869,4134,4099,1436,2594,37.93,45.83,2423.371103,67581.33673,51935,15075
2017-06-29T08:00:00Z,2017-06-29T10:00:00+0200,47.53,7790,4368,4338,2131,2909,38.91,46.39,2581.026698,69095.92857,52840,15032
2017-06-29T09:00:00Z,2017-06-29T11:00:00+0200,47.81,10334,5127,5112,2795,3239,36.52,46.39,2689.516655,70658.0102,53688,15080
2017-06-29T10:00:00Z,2017-06-29T12:00:00+0200,45.99,12138,6070,6050,3290,3702,36.21,46.66,2718.690961,70149.7449,53764,14870
2017-06-29T11:00:00Z,2017-06-29T13:00:00+0200,45.2,12766,7013,7001,3374,4150,36.27,44.89,2750.153781,69490.13265,52771,14828
2017-06-29T12:00:00Z,2017-06-29T14:00:00+0200,41.71,12707,7965,7949,3590,4278,33.97,44.11,2795.173261,68419.52041,51873,14729
2017-06-29T13:00:00Z,2017-06-29T15:00:00+0200,39.17,11795,9380,9357,3530,4338,30.03,41.71,2938.316473,67336.46939,50623,14432
2017-06-29T14:00:00Z,2017-06-29T16:00:00+0200,38.28,9933,10671,10661,3258,4249,29.28,38.23,2999.651501,66099.4898,49581,14330
2017-06-29T15:00:00Z,2017-06-29T17:00:00+0200,38.23,7425,11964,11929,2734,4130,28.63,37.31,2954.198367,65821.90816,49240,13967
2017-06-29T16:00:00Z,2017-06-29T18:00:00+0200,38.94,4427,11870,11809,2074,4030,28.05,37.31,2842.429326,65058.08163,50148,13680
2017-06-29T17:00:00Z,2017-06-29T19:00:00+0200,39.01,2122,11703,11644,1257,3932,30.51,38.09,2751.199128,64187.42857,48661,13524
2017-06-29T18:00:00Z,2017-06-29T20:00:00+0200,35.52,650,11226,10959,466,3648,36.36,38.08,2727.953267,61709.36735,45448,13205
2017-06-29T19:00:00Z,2017-06-29T21:00:00+0200,34.99,33,11526,11264,90,3428,38.92,33.14,2781.558591,59157.95918,44729,12785
2017-06-29T20:00:00Z,2017-06-29T22:00:00+0200,36.48,0,11615,11359,-1,3394,38.71,30.58,2852.93886,56350.14286,49143,12095
2017-06-29T21:00:00Z,2017-06-29T23:00:00+0200,33.5,0,12225,11880,-1,3548,36.61,28.5,3008.411857,52119.15306,47605,11496
2017-06-29T22:00:00Z,2017-06-30T00:00:00+0200,29.29,0,13248,12810,-1,3710,38.95,25.11,3041.762911,49056.69388,41915,11082
2017-06-29T23:00:00Z,2017-06-30T01:00:00+0200,29.01,0,14201,13610,-1,3794,36.97,24.21,3004.175796,47223.85714,40678,10858
2017-06-30T00:00:00Z,2017-06-30T02:00:00+0200,28.06,0,15144,14452,-1,3896,42.92,22.43,3004.252799,46143.91837,38597,10610
2017-06-30T01:00:00Z,2017-06-30T03:00:00+0200,27,0,15836,15035,-1,3780,39.4,21.97,2999.932174,46207.09184,37323,10520
2017-06-30T02:00:00Z,2017-06-30T04:00:00+0200,25.58,0,16190,15296,-1,3545,27.85,21.75,2927.119683,47314.61224,37519,11008
2017-06-30T03:00:00Z,2017-06-30T05:00:00+0200,28,98,16340,15438,-1,3454,27.13,21.83,2803.584231,50263.03061,39260,12485
2017-06-30T04:00:00Z,2017-06-30T06:00:00+0200,31.96,1059,16185,15258,10,3274,26.48,23.05,2632.74364,57713.63265,43376,13856
2017-06-30T05:00:00Z,2017-06-30T07:00:00+0200,37.93,3124,15964,14926,204,2964,25.59,27.91,2568.707348,63810.83673,47778,14568
2017-06-30T06:00:00Z,2017-06-30T08:00:00+0200,38.91,6584,16900,15567,711,2848,25.56,36.28,2616.960664,67186.5102,50408,14802
2017-06-30T07:00:00Z,2017-06-30T09:00:00+0200,35.99,10382,18348,16933,1428,3156,26.77,37.98,2786.204898,68591.08163,51860,14932
2017-06-30T08:00:00Z,2017-06-30T10:00:00+0200,35.51,13291,19510,18074,2088,3239,28.82,35.99,2976.209938,69818.31633,52642,14965
2017-06-30T09:00:00Z,2017-06-30T11:00:00+0200,32.24,15548,21084,19297,2588,3242,32.4,35.51,3000.24406,70924.79592,53567,14876
2017-06-30T10:00:00Z,2017-06-30T12:00:00+0200,29.33,16797,21806,19795,2900,3397,33.35,32.24,2993.660573,69843.80612,53566,14565
2017-06-30T11:00:00Z,2017-06-30T13:00:00+0200,27.29,17175,21882,19714,3212,3671,33.15,29.33,3026.193869,68375.11224,52068,14244
2017-06-30T12:00:00Z,2017-06-30T14:00:00+0200,25.08,17103,21019,18977,3124,3870,34,27.29,3027.339892,66547.31633,50846,14046
2017-06-30T13:00:00Z,2017-06-30T15:00:00+0200,25.09,15791,19750,17773,2974,3879,29.58,25.08,2962.037516,65052.56122,49388,13877
2017-06-30T14:00:00Z,2017-06-30T16:00:00+0200,27.29,13186,18520,16791,2612,3846,26.33,25.09,2801.983274,64011.17347,47945,13813
2017-06-30T15:00:00Z,2017-06-30T17:00:00+0200,30.51,9996,16860,15408,2120,3612,26.31,26.63,2610.786559,63565.40816,47788,13634
2017-06-30T16:00:00Z,2017-06-30T18:00:00+0200,36.36,6314,14826,13621,1496,3212,26.09,29.61,2475.812118,62767.02041,48266,13203
2017-06-30T17:00:00Z,2017-06-30T19:00:00+0200,38.92,3010,12646,11287,854,3164,29.01,32.66,2354.135508,61138.71429,46968,12631
2017-06-30T18:00:00Z,2017-06-30T20:00:00+0200,38.71,876,10976,9797,336,2831,29.95,30.42,2134.790049,57997.40816,44457,12126
2017-06-30T19:00:00Z,2017-06-30T21:00:00+0200,36.61,40,9854,8748,59,2666,32.71,26.43,2058.040205,55492.5102,44365,11815
2017-06-30T20:00:00Z,2017-06-30T22:00:00+0200,38.95,0,9544,8358,-1,2716,33.25,25.57,2103.471486,53473.5102,48960,11336
2017-06-30T21:00:00Z,2017-06-30T23:00:00+0200,34.07,0,9620,8511,-1,2878,32.1,25.39,2079.844004,49821.83673,47096,10733
2017-06-30T22:00:00Z,2017-07-01T00:00:00+0200,32.17,0,9971,9002,-1,2925,42.09,23.76,1991.197032,46620.71429,41624,10360
2017-06-30T23:00:00Z,2017-07-01T01:00:00+0200,29.04,0,10535,9394,-1,2942,40.17,27.16,1943.859199,44421.88776,39951,10167
2017-07-01T00:00:00Z,2017-07-01T02:00:00+0200,26.96,0,10886,9573,-1,2927,42.92,23.81,1800.630482,42876.85714,37490,9953
2017-07-01T01:00:00Z,2017-07-01T03:00:00+0200,26.08,0,11317,9560,-1,2826,39.4,23.47,1661.453299,42460.62245,35618,9734
2017-07-01T02:00:00Z,2017-07-01T04:00:00+0200,26.04,0,11498,9384,-1,2866,27.85,23.34,1512.812172,42460.77551,35140,9704
2017-07-01T03:00:00Z,2017-07-01T05:00:00+0200,25.59,124,12108,9680,-1,2774,27.13,23.26,1313.107041,42511.89796,35172,10095
2017-07-01T04:00:00Z,2017-07-01T06:00:00+0200,25.56,1088,12442,9821,4,2776,26.48,23.46,1039.246252,44833.4898,36107,10723
2017-07-01T05:00:00Z,2017-07-01T07:00:00+0200,26.77,3040,12307,9858,164,2824,25.59,24.95,929.31197,48203.58163,38570,11393
2017-07-01T06:00:00Z,2017-07-01T08:00:00+0200,28.82,5501,12838,10235,664,3120,25.56,26.77,909.800953,52241,42010,12145
2017-07-01T07:00:00Z,2017-07-01T09:00:00+0200,32.4,7813,13790,11160,1358,3395,26.77,28.82,1140.094947,55642.14286,44303,12495
2017-07-01T08:00:00Z,2017-07-01T10:00:00+0200,33.35,9853,14922,12418,1882,3416,28.82,31.62,1418.371621,57721.09184,45545,12596
2017-07-01T09:00:00Z,2017-07-01T11:00:00+0200,33.15,11141,15713,13663,2390,3473,32.4,32.54,1345.512001,58766.5,46745,12412
2017-07-01T10:00:00Z,2017-07-01T12:00:00+0200,29.1,12213,16293,14258,2632,3724,33.35,32.36,1273.265563,57662.06122,47849,12281
2017-07-01T11:00:00Z,2017-07-01T13:00:00+0200,26.07,12537,16628,14269,2746,4134,33.15,29.1,1189.504936,55952.90816,45240,12043
2017-07-01T12:00:00Z,2017-07-01T14:00:00+0200,26.33,11899,16209,14032,2602,4042,34,26.07,1065.007209,53787.09184,43933,11905
2017-07-01T13:00:00Z,2017-07-01T15:00:00+0200,26.04,10865,16321,13980,2608,4006,29.58,26.33,954.096987,52812.63265,42613,11909
2017-07-01T14:00:00Z,2017-07-01T16:00:00+0200,26.09,9270,16648,13670,2383,3989,26.33,26.04,862.86494,52527.82653,41706,12059
2017-07-01T15:00:00Z,2017-07-01T17:00:00+0200,29.01,7103,15719,12839,2056,3773,26.31,26.09,757.254864,52959.40816,41897,11939
2017-07-01T16:00:00Z,2017-07-01T18:00:00+0200,29.34,4564,14411,12260,1538,3472,26.09,29.01,750.787727,52924.34694,43076,11804
2017-07-01T17:00:00Z,2017-07-01T19:00:00+0200,29.89,2245,13035,11012,923,3102,29.01,29.34,818.418382,51983.12245,42398,11646
2017-07-01T18:00:00Z,2017-07-01T20:00:00+0200,30.12,676,12041,9926,361,3076,29.95,29.18,841.590492,49701.35714,40407,11336
